Student_ID,Branch,Grade,Study_Hours,IQ,Age,Weight,Parents_Income
Student_1872,History,F,46,150,21,59,52736
Student_1873,Engineering,E,14,128,20,83,41993
Student_1874,Engineering,C,46,120,21,58,58031
Student_1875,Engineering,B,57,91,21,59,44597
Student_1876,History,E,42,115,20,83,71335
Student_1877,Mathematics,F,13,110,19,92,111159
Student_1878,Literature,D,6,112,21,51,29534
Student_1879,History,A,23,145,19,59,66252
Student_1880,Literature,D,49,126,25,96,75893
Student_1881,Biology,E,38,102,21,64,90857
Student_1882,Mathematics,D,20,119,23,80,49056
Student_1883,Literature,E,12,100,25,83,125300
Student_1884,History,F,15,153,20,77,76587
Student_1885,Mathematics,C,7,142,24,65,83144
Student_1886,History,E,34,84,22,76,122421
Student_1887,Biology,B,24,158,23,77,61652
Student_1888,History,D,23,87,24,65,90402
Student_1889,Literature,C,4,146,18,53,70241
Student_1890,Literature,E,43,124,18,86,138217
Student_1891,Literature,E,14,153,18,56,70487
Student_1892,History,D,31,156,21,59,84959
Student_1893,Mathematics,E,17,136,21,56,30482
Student_1894,Biology,E,31,98,23,90,127021
Student_1895,Biology,E,1,130,24,88,67082
Student_1896,Biology,E,7,149,22,54,89098
Student_1897,Literature,F,17,138,25,54,37425
Student_1898,Engineering,A,41,96,24,81,60662
Student_1899,Biology,B,56,125,22,65,83868
Student_1900,Mathematics,B,35,141,20,71,92326
Student_1901,Biology,D,20,121,21,77,109634
Student_1902,Literature,B,43,118,19,77,61873
Student_1903,Engineering,E,2,137,19,98,118638
Student_1904,Biology,C,52,97,18,88,59196
Student_1905,Mathematics,D,17,133,19,60,50904
Student_1906,Literature,C,14,103,23,52,28121
Student_1907,Biology,C,40,126,24,57,86468
Student_1908,Biology,B,3,84,21,66,140093
Student_1909,Biology,A,24,94,24,58,43135
Student_1910,History,C,32,107,25,67,39406
Student_1911,Engineering,D,21,142,21,70,128618
Student_1912,Engineering,F,54,139,19,84,124755
Student_1913,Mathematics,F,8,112,21,77,118351
Student_1914,Literature,C,37,132,25,87,48708
Student_1915,Literature,E,12,122,18,89,34840
Student_1916,Engineering,F,6,132,25,97,90959
Student_1917,Literature,B,41,149,21,84,124238
Student_1918,History,C,47,153,25,73,86864
Student_1919,Engineering,F,34,97,18,78,92512
Student_1920,Engineering,B,31,114,25,54,113082
Student_1921,History,C,22,139,23,55,77925
Student_1922,Biology,D,25,133,18,64,66809
Student_1923,History,B,53,125,18,100,111758
Student_1924,Literature,A,24,89,24,88,27879
Student_1925,Mathematics,B,44,143,19,90,80054
Student_1926,History,A,43,124,23,86,86436
Student_1927,Engineering,C,30,99,18,99,36282
Student_1928,Engineering,C,8,95,25,57,144906
Student_1929,Literature,A,13,156,19,59,139108
Student_1930,History,C,31,90,19,66,103147
Student_1931,Mathematics,A,19,96,18,82,109527
Student_1932,Engineering,A,1,109,22,97,49439
Student_1933,Literature,C,19,89,21,50,33367
Student_1934,History,A,15,89,24,52,125598
Student_1935,Literature,A,20,95,20,59,111584
Student_1936,History,B,41,82,22,98,26391
Student_1937,Biology,E,32,150,19,56,101545
Student_1938,Biology,B,47,96,22,63,59245
Student_1939,Engineering,B,9,86,23,63,42486
Student_1940,Biology,B,32,106,25,67,33858
Student_1941,Literature,D,13,119,18,82,49828
Student_1942,History,B,5,149,18,81,101860
Student_1943,Biology,A,19,138,19,52,104036
Student_1944,Engineering,D,38,151,19,99,24568
Student_1945,Engineering,E,58,104,22,98,37044
Student_1946,Literature,A,26,148,21,57,60245
Student_1947,Biology,C,42,91,24,97,129460
Student_1948,Biology,A,15,92,24,85,145437
Student_1949,Literature,E,18,151,24,76,120075
Student_1950,Mathematics,A,40,105,21,83,133688
Student_1951,History,F,49,139,23,76,43811
Student_1952,Engineering,A,8,89,18,95,33928
Student_1953,Mathematics,F,0,120,22,86,124645
Student_1954,History,F,51,134,18,73,34368
Student_1955,Literature,D,49,160,19,76,116906
Student_1956,History,B,22,159,25,58,147338
Student_1957,Biology,C,10,84,19,78,148618
Student_1958,Biology,B,38,90,20,89,74996
Student_1959,Engineering,C,8,107,24,66,51022
Student_1960,Mathematics,F,53,91,21,95,24969
Student_1961,History,F,22,130,20,66,139427
Student_1962,Mathematics,A,51,149,19,100,33392
Student_1963,Literature,A,31,94,20,60,46714
Student_1964,History,C,58,137,21,81,135287
Student_1965,Literature,D,30,90,21,58,32655
Student_1966,Literature,F,20,131,22,89,37964
Student_1967,Engineering,C,28,98,24,66,101248
Student_1968,Mathematics,E,10,119,19,69,98673
Student_1969,Biology,B,46,125,19,88,29992
Student_1970,Mathematics,B,36,154,24,66,136543
Student_1971,History,B,25,88,19,63,82615
Student_1972,History,F,31,85,21,63,132649
Student_1973,Literature,F,17,113,19,97,99229
Student_1974,History,B,59,111,20,100,106476
Student_1975,Engineering,E,23,117,25,100,105250
Student_1976,Biology,F,46,103,18,99,35190
Student_1977,History,E,44,127,24,73,127775
Student_1978,Mathematics,D,60,84,20,69,72008
Student_1979,History,B,12,148,23,86,49095
Student_1980,Mathematics,D,16,144,25,83,89027
Student_1981,History,C,58,159,20,69,145969
Student_1982,Mathematics,C,10,139,24,66,81231
Student_1983,Mathematics,B,8,159,18,94,119470
Student_1984,Engineering,D,52,96,22,57,46536
Student_1985,Engineering,B,25,108,18,80,59140
Student_1986,Biology,A,19,100,21,56,53135
Student_1987,Mathematics,E,31,131,24,98,139266
Student_1988,Biology,D,11,98,21,97,49431
Student_1989,Engineering,B,9,119,18,65,47747
Student_1990,Literature,F,41,92,24,77,139398
Student_1991,Mathematics,A,34,108,23,50,117281
Student_1992,Literature,E,49,88,22,54,99826
Student_1993,Mathematics,A,55,150,23,52,136945
Student_1994,Literature,D,20,123,18,58,120263
Student_1995,History,C,0,85,22,64,61821
Student_1996,Engineering,B,60,111,20,54,126338
Student_1997,Biology,E,42,115,21,79,28668
Student_1998,Biology,B,20,140,21,57,145957
Student_1999,Engineering,B,14,80,23,54,30536
Student_2000,Engineering,D,44,159,21,58,62047
Student_2001,Engineering,E,56,156,21,100,119452
Student_2002,History,E,8,146,18,66,95365
Student_2003,Mathematics,C,0,139,24,55,113028
Student_2004,History,B,56,119,20,68,100066
Student_2005,Engineering,D,37,126,18,80,20924
Student_2006,Literature,E,17,88,24,90,80117
Student_2007,Biology,F,13,160,19,90,120020
Student_2008,History,C,8,150,23,76,103389
Student_2009,Engineering,E,38,108,19,56,49633
Student_2010,Engineering,C,25,97,18,100,121980
Student_2011,Literature,F,9,158,23,51,92843
Student_2012,Mathematics,E,43,135,19,74,76151
Student_2013,Mathematics,F,60,112,23,62,38932
Student_2014,Mathematics,A,25,131,18,75,40634
Student_2015,Engineering,B,24,102,23,94,44022
Student_2016,Mathematics,D,23,82,18,94,87537
Student_2017,Mathematics,E,22,89,18,91,115322
Student_2018,History,A,9,82,24,80,21413
Student_2019,Engineering,D,53,116,23,67,78466
Student_2020,Mathematics,E,11,81,20,72,76732
Student_2021,Mathematics,D,32,112,18,92,85603
Student_2022,Biology,E,50,146,19,64,54867
Student_2023,History,B,17,87,18,57,132277
Student_2024,History,B,7,107,18,92,136820
Student_2025,Literature,F,27,149,22,87,51229
Student_2026,Engineering,F,1,152,23,68,58967
Student_2027,Biology,F,7,104,25,62,89375
Student_2028,Engineering,A,18,134,20,99,79406
Student_2029,History,A,47,104,21,51,96664
Student_2030,Biology,D,49,152,18,78,138497
Student_2031,Engineering,C,31,103,25,74,52902
Student_2032,Mathematics,D,15,128,18,81,110223
Student_2033,Biology,A,14,125,19,80,30922
Student_2034,Mathematics,C,13,155,18,65,60566
Student_2035,History,C,5,120,20,84,54349
Student_2036,Literature,A,16,115,18,64,62755
Student_2037,Biology,B,19,127,24,90,106531
Student_2038,Biology,B,51,95,24,84,146032
Student_2039,History,D,21,111,20,58,137364
Student_2040,Biology,A,35,153,25,51,112913
Student_2041,Engineering,E,16,117,22,61,78589
Student_2042,Literature,D,33,137,21,82,106837
Student_2043,Mathematics,A,44,156,21,65,115934
Student_2044,Biology,F,38,139,25,61,77975
Student_2045,Biology,F,23,157,18,85,44517
Student_2046,History,B,34,110,22,55,145398
Student_2047,Literature,E,49,135,21,70,100684
Student_2048,Biology,B,35,99,23,84,117954
Student_2049,Engineering,E,49,126,22,91,81483
Student_2050,Mathematics,C,4,127,25,60,92260
Student_2051,Mathematics,A,1,95,22,67,55237
Student_2052,Literature,A,31,122,19,83,117249
Student_2053,Mathematics,D,14,146,25,76,146140
Student_2054,Biology,F,11,120,20,75,52332
Student_2055,Literature,B,53,89,23,66,124897
Student_2056,Mathematics,D,33,88,20,100,135730
Student_2057,History,B,23,90,19,83,87125
Student_2058,Mathematics,F,18,151,24,91,139307
Student_2059,History,A,27,112,25,95,21115
Student_2060,Biology,F,8,152,19,82,147180
Student_2061,Mathematics,F,11,101,18,62,43551
Student_2062,Literature,D,5,119,25,95,95856
Student_2063,Mathematics,B,0,121,19,61,87878
Student_2064,History,B,26,147,24,81,36983
Student_2065,Engineering,A,17,84,19,72,90508
Student_2066,Literature,B,3,115,20,76,83067
Student_2067,History,B,57,90,20,99,135023
Student_2068,Engineering,A,45,149,19,77,89613
Student_2069,Biology,E,49,140,18,77,93650
Student_2070,History,B,14,93,23,98,26377
Student_2071,History,D,19,83,22,80,116963
Student_2072,History,D,42,133,19,91,42565
Student_2073,Literature,C,44,140,20,83,143198
Student_2074,Biology,E,0,156,18,85,131614
Student_2075,Mathematics,C,16,144,21,75,32475
Student_2076,Engineering,A,41,132,22,100,76172
Student_2077,Literature,D,10,94,21,93,53441
Student_2078,Biology,E,3,108,22,87,95049
Student_2079,Mathematics,B,7,143,25,87,51857
Student_2080,Biology,F,23,119,20,98,101571
Student_2081,Mathematics,B,36,80,20,57,50371
Student_2082,Literature,A,12,152,21,63,113165
Student_2083,History,E,15,132,21,65,29723
Student_2084,History,F,44,141,25,84,59036
Student_2085,Mathematics,B,45,106,22,72,54736
Student_2086,Mathematics,E,21,99,19,57,50384
Student_2087,Biology,B,35,151,20,85,62368
Student_2088,History,E,7,82,23,94,120975
Student_2089,Mathematics,B,0,130,19,58,142190
Student_2090,Mathematics,A,25,93,20,88,146389
Student_2091,Engineering,D,20,101,25,59,73765
Student_2092,History,C,25,134,19,65,140371
Student_2093,History,E,3,87,19,96,48247
Student_2094,Biology,D,50,129,20,71,54715
Student_2095,Engineering,C,15,132,25,99,90037
Student_2096,Engineering,C,55,106,22,53,79690
Student_2097,Biology,F,43,150,21,58,48120
Student_2098,Literature,E,52,111,25,91,54633
Student_2099,Literature,B,7,115,22,57,47699
Student_2100,Literature,E,53,98,18,63,30415
Student_2101,History,B,40,95,23,51,129398
Student_2102,Mathematics,C,31,95,21,79,46551
Student_2103,Engineering,A,15,80,22,89,80257
Student_2104,Mathematics,E,16,93,23,72,148933
Student_2105,Biology,E,42,136,23,62,55123
Student_2106,Engineering,E,34,158,23,87,100288
Student_2107,Engineering,B,17,96,22,90,84660
Student_2108,Literature,A,47,130,19,76,85845
Student_2109,Biology,F,12,106,24,56,145271
Student_2110,Mathematics,A,58,100,22,62,140608
Student_2111,Mathematics,F,30,123,21,94,136791
Student_2112,Mathematics,C,45,159,21,60,86677
Student_2113,History,F,18,153,25,69,88669
Student_2114,Mathematics,E,3,106,24,59,116511
Student_2115,Literature,E,22,130,18,67,126018
Student_2116,Literature,B,21,141,19,85,35236
Student_2117,Biology,B,40,91,24,70,77147
Student_2118,Biology,E,47,146,24,88,126525
Student_2119,Biology,D,48,128,20,89,134473
Student_2120,Literature,F,24,123,25,81,40879
Student_2121,Literature,E,59,120,19,84,126406
Student_2122,Mathematics,E,46,146,23,71,103839
Student_2123,Mathematics,C,9,142,22,60,118656
Student_2124,Biology,F,58,154,25,76,149157
Student_2125,Mathematics,B,19,116,20,78,108887
Student_2126,Engineering,D,60,153,25,83,28576
Student_2127,Biology,D,24,90,23,90,20538
Student_2128,Biology,F,52,94,20,74,51286
Student_2129,Literature,F,50,154,25,95,134889
Student_2130,Literature,E,27,129,18,76,142828
Student_2131,Biology,C,60,124,19,76,117131
Student_2132,Engineering,D,8,143,24,88,30981
Student_2133,Mathematics,F,44,153,19,95,34181
Student_2134,Literature,A,54,147,25,59,60143
Student_2135,Biology,D,2,89,18,93,74496
Student_2136,Mathematics,E,48,89,20,52,136275
Student_2137,Mathematics,C,19,143,20,91,112045
Student_2138,Literature,C,7,135,22,95,144433
Student_2139,Biology,F,19,119,24,84,106753
Student_2140,Mathematics,C,13,118,21,73,23315
Student_2141,Engineering,B,46,138,21,86,121042
Student_2142,Literature,C,1,146,22,51,64454
Student_2143,History,D,55,101,25,79,122907
Student_2144,Mathematics,D,7,132,19,61,38205
Student_2145,Literature,B,43,150,23,76,84817
Student_2146,Engineering,F,25,150,18,90,124129
Student_2147,History,C,42,119,25,82,44886
Student_2148,Engineering,E,3,152,24,85,147957
Student_2149,Mathematics,B,57,108,25,50,22738
Student_2150,Mathematics,A,2,100,25,85,89089
Student_2151,Mathematics,F,0,141,21,51,84102
Student_2152,History,F,34,86,22,95,34542
Student_2153,Engineering,D,58,138,22,75,72490
Student_2154,Mathematics,C,29,142,18,95,128098
Student_2155,History,A,2,103,18,87,114976
Student_2156,History,E,58,82,22,100,67206
Student_2157,Literature,D,51,155,21,71,102196
Student_2158,Biology,E,25,128,21,92,144935
Student_2159,Mathematics,B,23,107,18,99,82255
Student_2160,Mathematics,C,5,119,20,75,144509
Student_2161,Biology,D,17,98,24,88,103164
Student_2162,Mathematics,B,8,139,23,91,25019
Student_2163,Biology,F,33,107,25,71,32498
Student_2164,Engineering,F,17,130,25,97,98614
Student_2165,Mathematics,B,21,107,23,53,58585
Student_2166,Mathematics,E,25,92,20,73,149351
Student_2167,Mathematics,A,58,84,25,98,149708
Student_2168,Mathematics,C,3,124,21,98,32447
Student_2169,Biology,F,31,116,20,53,142786
Student_2170,History,F,48,116,19,90,31703
Student_2171,History,B,6,142,19,60,94385
Student_2172,Biology,F,2,100,21,96,59668
Student_2173,History,A,12,119,24,56,89658
Student_2174,Literature,E,42,85,24,78,77588
Student_2175,Mathematics,E,4,140,18,70,140339
Student_2176,Mathematics,F,34,91,18,59,71913
Student_2177,Engineering,A,6,117,22,98,56230
Student_2178,Mathematics,E,58,146,23,68,102443
Student_2179,Mathematics,D,35,87,20,74,77331
Student_2180,History,E,33,114,23,87,69867
Student_2181,Literature,F,57,139,22,84,81506
Student_2182,Literature,C,3,146,20,71,47843
Student_2183,Biology,B,27,135,22,99,97226
Student_2184,History,E,13,94,18,84,104856
Student_2185,Engineering,B,7,103,23,80,46258
Student_2186,Literature,E,39,106,19,70,22989
Student_2187,Literature,C,22,80,19,76,106078
Student_2188,Literature,F,19,94,21,84,82797
Student_2189,History,C,57,118,24,55,64629
Student_2190,History,C,7,102,24,80,91820
Student_2191,Engineering,C,26,84,24,82,52921
Student_2192,Literature,A,49,160,24,50,64097
Student_2193,History,D,37,92,25,92,147443
Student_2194,Biology,F,44,156,19,72,123859
Student_2195,Mathematics,D,13,160,22,65,39691
Student_2196,Literature,F,42,151,24,54,26436
Student_2197,Mathematics,F,46,116,19,68,88318
Student_2198,Engineering,F,20,140,21,52,126821
Student_2199,Biology,B,60,148,23,52,146562
Student_2200,Biology,F,9,159,20,80,79302
Student_2201,History,D,56,80,24,72,141813
Student_2202,Biology,F,13,111,18,58,115242
Student_2203,Literature,B,50,136,25,96,91812
Student_2204,Literature,D,29,91,22,98,105405
Student_2205,History,E,11,125,25,93,87867
Student_2206,Engineering,D,5,146,18,59,105740
Student_2207,Biology,D,52,116,25,95,38284
Student_2208,Engineering,D,60,155,18,65,52664
Student_2209,History,B,38,148,19,94,36478
Student_2210,Engineering,A,4,154,18,92,32943
Student_2211,Engineering,E,18,133,19,93,23269
Student_2212,Engineering,A,3,113,18,93,53568
Student_2213,Biology,A,54,85,24,96,69564
Student_2214,Engineering,D,41,94,22,66,126262
Student_2215,Biology,B,57,141,18,100,60991
Student_2216,Literature,F,23,130,20,77,122754
Student_2217,Biology,B,26,151,25,96,123238
Student_2218,History,B,50,137,20,60,141500
Student_2219,Mathematics,E,4,82,20,84,98578
Student_2220,Mathematics,D,35,138,20,68,37289
Student_2221,History,C,5,142,20,83,93094
Student_2222,Literature,D,16,115,23,74,144669
Student_2223,Biology,C,31,105,24,95,113217
Student_2224,Literature,A,52,143,21,63,128572
Student_2225,Biology,A,10,124,18,82,134341
Student_2226,Literature,E,6,115,20,88,53099
Student_2227,Biology,F,3,95,18,53,81825
Student_2228,Mathematics,E,17,83,19,89,82202
Student_2229,History,F,59,112,19,66,148844
Student_2230,Biology,F,21,96,19,71,146939
Student_2231,Biology,F,23,121,22,90,63522
Student_2232,Mathematics,F,31,150,25,53,133938
Student_2233,Biology,C,56,160,23,54,84985
Student_2234,Biology,D,20,129,20,75,79214
Student_2235,Literature,A,54,96,24,99,53592
Student_2236,Mathematics,E,3,133,21,75,29323
Student_2237,Mathematics,D,36,152,25,66,135947
Student_2238,History,E,48,104,19,77,130044
Student_2239,History,A,31,102,22,82,58767
Student_2240,Biology,A,30,153,20,51,98629
Student_2241,Mathematics,C,55,89,19,64,142957
Student_2242,History,E,9,111,24,85,32699
Student_2243,Biology,D,48,153,24,85,116434
Student_2244,Engineering,E,51,89,23,56,65633
Student_2245,Engineering,F,8,95,20,99,116245
Student_2246,Mathematics,E,25,159,24,82,139727
Student_2247,Mathematics,F,51,101,21,65,141374
Student_2248,Literature,C,41,120,20,86,66121
Student_2249,Engineering,B,8,119,21,78,39172
Student_2250,Engineering,A,38,113,21,84,125891
Student_2251,History,E,42,131,22,56,33549
Student_2252,History,C,37,140,22,99,124901
Student_2253,History,C,55,108,22,78,136770
Student_2254,Biology,B,57,136,22,55,55925
Student_2255,History,C,17,109,22,70,142170
Student_2256,History,B,18,81,18,69,48684
Student_2257,History,C,29,107,19,67,85576
Student_2258,Biology,F,58,81,25,61,26266
Student_2259,History,A,34,92,24,82,51579
Student_2260,Literature,D,7,109,22,92,119246
Student_2261,Literature,A,7,131,21,94,94915
Student_2262,History,C,43,158,19,57,33655
Student_2263,Mathematics,D,5,129,24,54,31193
Student_2264,Engineering,C,38,92,21,88,59548
Student_2265,Literature,E,12,133,24,98,57181
Student_2266,Literature,A,32,128,18,90,112827
Student_2267,Biology,B,37,132,19,85,66106
Student_2268,Engineering,C,28,125,22,91,123680
Student_2269,Engineering,D,32,86,24,97,106217
Student_2270,Biology,B,3,106,20,77,63458
Student_2271,Biology,D,26,84,24,59,99127
Student_2272,Engineering,F,27,148,19,54,118672
Student_2273,Biology,C,2,93,21,60,44037
Student_2274,Mathematics,E,38,139,23,60,42526
Student_2275,Engineering,A,59,116,20,69,62326
Student_2276,History,F,18,123,21,50,30225
Student_2277,Engineering,E,58,103,20,66,100905
Student_2278,Engineering,D,11,143,22,83,129197
Student_2279,History,B,22,144,18,74,133736
Student_2280,Biology,A,20,91,24,80,109307
Student_2281,Biology,D,37,92,24,99,26847
Student_2282,Mathematics,D,32,136,18,60,143698
Student_2283,History,F,36,120,22,91,49423
Student_2284,Biology,D,5,128,25,84,62768
Student_2285,History,B,5,126,18,98,77148
Student_2286,Mathematics,D,53,93,24,94,107657
Student_2287,Engineering,C,16,82,24,50,149965
Student_2288,History,B,11,97,23,56,24016
